IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,InjurySeverityCde,KABCO_Code,KABCO,Environmental_Factors,Human_Factors,Vehicular_Factors
31157086,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,,,WESTERN HILLS,,COMMERCE,37.01872457,-85.93098247,9.086,1/24/2023,410,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,44954.29944,FALSE,2268,Accepted,5,5,O,,,
31157088,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,509,L ROGERS WELLS,BLVD,S,,,,,,,36.98813868,-85.93125891,13.348,1/23/2023,1754,2,2,0,0,CLEAR,DRY,FALSE,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44954.29954,FALSE,2293,Accepted,5,5,O,,INATTENTION,
31157135,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,S,,CAVALRY,,,,,36.984778,-85.93161461,12.98,1/20/2023,1711,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44954.33458,FALSE,2285,Accepted,5,5,O,,OTHER,
31160241,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,WADE,AVE,,,MORGAN,,,,,36.9897645,-85.91177626,,1/24/2023,1124,2,2,0,0,CLEAR,DRY,TRUE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44955.46002,FALSE,2289,Accepted,5,5,O,,NOT UNDER PROPER CONTROL,
31163366,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,657,SHETLAND HILLS,RD,,,,,,,,37.03072038,-85.89976707,0.307,1/28/2023,2059,2,2,0,0,CLOUDY,WET,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),BACKING,STRAIGHT & GRADE,DARK-HWY NOT LIGHTED,,,44956.33408,FALSE,181,Accepted,5,5,O,,INATTENTION,
31163367,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0031E,,SCOTTSVILLE,RD,,,,,,,,36.9293033,-85.99533256,7.693,1/25/2023,25,1,1,0,1,RAINING,WET,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,44956.33439,FALSE,182,Accepted,5,2,A,SLIPPERY SURFACE,NOT UNDER PROPER CONTROL,OTHER
31168847,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY3600,,GLASGOW OUTER LOOP,,,,,,,,,36.99678111,-85.97553581,0.795,1/30/2023,1721,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,44957.42943,FALSE,181,Accepted,5,5,O,ANIMALS ACTION,,
31172691,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,,BISHOP,RD,,,GASSAWAY,,,,,37.00678239,-85.99879857,0.574,1/31/2023,547,1,1,0,0,"SLEET, HAIL, FREEZING RAIN",WET,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & GRADE,DAWN,,,44958.33832,FALSE,170,Accepted,5,5,O,SLIPPERY SURFACE,,
31173444,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,FRONT,ST,W,US0031EX,RACE,,,,,36.9980057,-85.91181401,0.141,1/25/2023,1811,2,2,0,0,CLOUDY,WET,FALSE,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44958.42763,FALSE,33,Accepted,5,5,O,SLIPPERY SURFACE,INATTENTION,
31175182,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,S,US0031EX,GREEN,,,,,36.98277016,-85.9313773,12.84,1/27/2023,1348,2,2,0,2,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44958.69526,FALSE,2666,Accepted,5,3,B,,INATTENTION,
31176656,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,MAX WAGNER,,,,,37.02299049,-85.93462748,8.712,1/27/2023,1004,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & GRADE,DAYLIGHT,,,44959.07419,FALSE,2237,Accepted,5,5,O,,"DISREGARD TRAFFIC CONTROL, INATTENTION",
31176658,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,N,,,US0068X,MAIN,,ROGERS,37.00243756,-85.92623842,14.276,1/26/2023,1645,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44959.07425,FALSE,2237,Accepted,5,5,O,,INATTENTION,
31177372,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0068X,1601,COLUMBIA,AVE,,,,,,,,37.00750965,-85.88851701,4.112,1/30/2023,940,1,1,0,0,CLOUDY,WET,FALSE,COLLISION WITH NON-FIXED OBJECT ,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44959.27338,FALSE,2300,Accepted,5,5,O,,,
31177376,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031EX,,RACE,ST,N,,MITCHELL,,,,,36.9987965,-85.9112929,1.71,1/30/2023,1212,2,2,0,0,CLOUDY,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44959.27355,FALSE,2285,Accepted,5,5,O,,INATTENTION,
31178917,KSP0300,"KY STATE POLICE, POST 03",Accepted,BARREN,KY0070,,MAMMOTH CAVE,RD,,,,,,,,37.13608714,-86.03808906,1.671,6/22/2022,1248,3,3,1,3,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DAYLIGHT,,,44959.51982,FALSE,899,Accepted,5,1,K,,"FAILED TO KEEP PROPER LANE, INATTENTION",
31179107,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,LN9008,,LN9008 W,,,,,,,,,36.99632567,-85.82427443,18.217,2/1/2023,630,1,1,0,0,CLOUDY,ICE,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & GRADE,DAWN,,,44959.54973,FALSE,170,Accepted,5,5,O,SLIPPERY SURFACE,,
31179118,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,,BECKTON ROCKY HILL,RD,,,,,,,,36.94429993,-86.06590183,3.403,1/4/2023,957,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,CURVE & LEVEL,DAYLIGHT,,,44959.55028,FALSE,125,Accepted,5,5,O,,,
31179119,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0031E,,SCOTTSVILLE,RD,,,MANOR HOUSE,,,,,36.94975933,-85.96782261,9.766,1/28/2023,620,2,2,0,0,CLEAR,DRY,FALSE,OPPOSITE DIRECTION - BOTH VEHICLES GOING STRAIGHT AHEAD,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44959.55039,FALSE,125,Accepted,5,5,O,,,STEERING FAILURE
31179120,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,LN9008,,LN9008 E,,,,,,,,,37.01090678,-86.018788,6.215,2/2/2023,745,1,1,0,0,CLOUDY,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44959.55053,FALSE,157,Accepted,5,5,O,,,
31182169,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,GRANDVIEW,AVE,,,,,,,,36.99702686,-85.93511858,0.432,1/30/2023,112,1,1,0,0,RAINING,WET,TRUE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44960.17117,FALSE,2286,Accepted,5,5,O,SLIPPERY SURFACE,OTHER,
31182923,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,N,,ROGERS,,,,,37.00375838,-85.9254927,14.34,1/30/2023,1815,2,2,0,0,CLOUDY,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44960.34372,FALSE,2225,Accepted,5,5,O,,FAILED TO YIELD RIGHT OF WAY,
31183955,0050200,CAVE CITY POLICE DEPARTMENT,Accepted,BARREN,KY0070,,MAMMOTH CAVE,ST,,,,,,,,37.13518265,-85.97458356,5.364,1/17/2023,1819,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44960.52019,FALSE,607,Accepted,5,5,O,,INATTENTION,
31183967,0050200,CAVE CITY POLICE DEPARTMENT,Accepted,BARREN,US0031W,,DIXIE,HWY,N,,,,,,,37.1469768,-85.94181454,8.47,1/23/2023,1530,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44960.52061,FALSE,607,Accepted,5,5,O,,INATTENTION,
31183972,0050200,CAVE CITY POLICE DEPARTMENT,Accepted,BARREN,US0031W,,DIXIE,HWY,N,KY0070,BROADWAY,,,,,37.13573551,-85.95590614,7.399,1/29/2023,1449,2,2,0,0,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,44960.52076,FALSE,611,Accepted,5,5,O,,INATTENTION,
31183973,0050200,CAVE CITY POLICE DEPARTMENT,Accepted,BARREN,KY0070,950,MAMMOTH CAVE,RD,,,,,,,,37.1349968,-85.99465748,4.199,12/13/2022,2304,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44960.52083,FALSE,605,Accepted,5,5,O,,NOT UNDER PROPER CONTROL,
31183974,0050200,CAVE CITY POLICE DEPARTMENT,Accepted,BARREN,US0031W,408,DIXIE,HWY,N,,,,,,,37.14105836,-85.9503932,7.863,1/29/2023,1831,2,2,0,0,CLOUDY,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44960.5209,FALSE,605,Accepted,5,5,O,,INATTENTION,
31190150,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,205,INDUSTRIAL,DR,,,,,,,,37.0051974,-85.93555797,0.151,1/25/2023,1655,2,2,0,0,CLEAR,WET,TRUE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44962.29642,FALSE,2293,Accepted,5,5,O,SLIPPERY SURFACE,INATTENTION,
31190153,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,LONGHUNTERS,TRL,,KY0090,HAPPY VALLEY,,,,,37.02192174,-85.93377462,,2/4/2023,1921,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44962.2965,FALSE,2293,Accepted,5,5,O,,"DISTRACTION, INATTENTION",
31191603,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,REYNOLDS,,,,,37.01511417,-85.92771063,9.394,2/4/2023,849,3,3,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44962.80243,FALSE,2666,Accepted,5,5,O,,"INATTENTION, MISJUDGE CLEARANCE",
31193805,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0031E,,SCOTTSVILLE,RD,,,,,BROWNING SCHOOL,KY1318,LUCAS,36.89402373,-86.01412541,4.898,1/31/2023,1350,2,2,0,0,CLOUDY,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44963.34667,FALSE,183,Accepted,5,5,O,,INATTENTION,
31193806,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0031E,,SCOTTSVILLE,RD,,,,,,,,36.90380694,-86.00278668,5.871,2/1/2023,700,1,1,0,1,CLOUDY,WET,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,,,44963.34674,FALSE,167,Accepted,4,4,C,SLIPPERY SURFACE,"DISTRACTION, OVERCORRECTING/OVERSTEERING",
31193807,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,,BECKTON ROCKY HILL,RD,,,,,,,,36.97680327,-86.04242771,0.705,2/4/2023,2052,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & HILLCREST,DARK-HWY NOT LIGHTED,,,44963.34678,FALSE,181,Accepted,5,5,O,,,
31193809,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0255,,BON AYR,RD,,,,,,,,37.00440293,-86.06519039,4.907,2/1/2023,2104,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,44963.34685,FALSE,182,Accepted,5,5,O,,"INATTENTION, NOT UNDER PROPER CONTROL",
31193810,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0031E,,SCOTTSVILLE,RD,,,,,,,,36.84629639,-86.0684222,0.247,1/31/2023,2047,1,1,0,0,CLEAR,ICE,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44963.34689,FALSE,182,Accepted,5,5,O,SLIPPERY SURFACE,,
31197164,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,,,,,,37.01372968,-85.92659547,9.49,1/27/2023,1651,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44963.8016,FALSE,2299,Accepted,5,5,O,,INATTENTION,
31198418,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,LN9008,,LN9008 E,,,,,,,,,36.9956555,-85.86439277,15.994,1/26/2023,659,1,1,0,0,"SLEET, HAIL, FREEZING RAIN",SNOW/SLUSH,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & GRADE,DAWN,,,44964.12736,FALSE,102,Accepted,5,5,O,SLIPPERY SURFACE,,
31198932,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,US0068,VETERANS OUTER,,,,,37.02424877,-85.93577985,8.586,2/2/2023,1641,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44964.27243,FALSE,2300,Accepted,5,5,O,,FAILED TO YIELD RIGHT OF WAY,
31198933,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,HARWOOD,ST,,,,,,,,36.99124272,-85.89866992,0.165,2/3/2023,1103,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44964.27249,FALSE,2300,Accepted,5,5,O,ANIMALS ACTION,,
31198934,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,MAIN,ST,E,US0068X,BROADWAY,,,,,36.99543733,-85.91077396,9.924,2/3/2023,1415,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & HILLCREST,DAYLIGHT,,,44964.27253,FALSE,2300,Accepted,5,5,O,,TURNING IMPROPERLY,
31199422,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0063,11679,TOMPKINSVILLE,RD,,,,,,,,36.82304966,-85.82831382,0.892,2/6/2023,1030,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,,,44964.36207,FALSE,146,Accepted,5,5,O,GLARE (SUN),,
31199424,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0063,,TOMPKINSVILLE,RD,,,,,,,,36.90307504,-85.86509182,7.365,2/6/2023,2317,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44964.36213,FALSE,181,Accepted,5,5,O,ANIMALS ACTION,,
31204602,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031EX,,RACE,ST,N,,BRAVO,,,,,37.01540634,-85.9064809,3.043,2/7/2023,1408,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & HILLCREST,DAYLIGHT,,,44965.27022,FALSE,2285,Accepted,5,5,O,,FAILED TO YIELD RIGHT OF WAY,
31208159,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,SCOTTIE,DR,,,GLENVIEW,,,,,37.01650174,-85.8943369,0.734,2/7/2023,736,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44965.78947,FALSE,2289,Accepted,5,5,O,,INATTENTION,
31210603,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031EX,,RACE,ST,N,,HOMEWOOD,,,,,37.01659124,-85.9064487,3.124,2/4/2023,1148,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44966.38802,FALSE,2237,Accepted,5,5,O,,"FAILED TO YIELD RIGHT OF WAY, INATTENTION",
31210723,KSP0300,"KY STATE POLICE, POST 03",Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,,,,,,37.1032221,-85.97227636,2.702,9/20/2022,2002,2,2,3,2,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,44966.40609,FALSE,411,Accepted,1,1,K,,"EXCEEDED STATED SPEED LIMIT, IMPROPER PASSING, INATTENTION",
31216853,0050200,CAVE CITY POLICE DEPARTMENT,Accepted,BARREN,KY0090,HWY 90,HAPPY VALLEY,ST,,,,,,,,37.13200972,-85.96804823,0.428,2/9/2023,649,2,2,0,1,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44967.53884,FALSE,601,Accepted,5,4,C,,INATTENTION,
31216944,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0740,,CORAL HILL,RD,,,,,,,,37.07985041,-85.82866405,5.766,2/8/2023,353,1,1,0,0,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,44967.55824,FALSE,173,Accepted,5,5,O,ANIMALS ACTION,NOT UNDER PROPER CONTROL,OTHER
31217084,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0087,,AUSTIN TRACY,RD,,,,,,,,36.75875417,-85.95263055,1.954,2/10/2023,716,1,1,0,0,CLOUDY,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,,,44967.5767,FALSE,143,Accepted,5,5,O,,INATTENTION,
31218613,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,CLEVELAND,AVE,,,,,,,,36.9892928,-85.93225127,0.003,2/10/2023,1206,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44967.79435,FALSE,2279,Accepted,5,5,O,,INATTENTION,
31220185,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,BURKESVILLE,RD,,LN9008,LN9008 E EXIT14 OFF RAMP TO KY90 E,,,,,36.98243828,-85.8939818,11.237,2/9/2023,2240,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,CURVE & HILLCREST,DARK-HWY NOT LIGHTED,,,44968.29999,FALSE,2293,Accepted,5,5,O,,INATTENTION,
31223028,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0031E,,L ROGERS WELLS,BLVD,S,,GRANDVIEW,,,,,36.99582397,-85.93068131,13.765,1/25/2023,2000,3,3,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44969.24187,FALSE,32,Accepted,5,5,O,,INATTENTION,
31226937,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,LN9008,,LN9008 W,,,,,,,,,36.98329507,-85.94429409,10.854,2/2/2023,2121,1,1,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44970.35992,FALSE,2225,Accepted,5,5,O,DEBRIS IN ROADWAY,,
31227351,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY1307,,LICK BRANCH,RD,,,,,,,,36.9658668,-85.82417889,2.638,2/8/2023,2137,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44970.40191,FALSE,174,Accepted,5,5,O,,NOT UNDER PROPER CONTROL,
31237352,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,KY0921,,BEWLEYTOWN,RD,,,,,,,,36.76293743,-86.03438772,0.104,2/9/2023,442,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44972.34596,FALSE,182,Accepted,5,5,O,DEBRIS IN ROADWAY,INATTENTION,
31237362,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,,,A L SHIRLEY,RD,,,BIG MEADOW,,,,,37.05516556,-85.77127569,3.242,2/14/2023,1116,1,1,0,0,CLOUDY,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & HILLCREST,DAYLIGHT,,,44972.34613,FALSE,170,Accepted,5,5,O,,,
31237364,0050000,BARREN COUNTY SHERIFF DEPT.,Accepted,BARREN,US0031W,,LOUISVILLE,RD,,,,,,,,37.09993541,-86.00576937,3.728,2/14/2023,1723,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DUSK,,,44972.34617,FALSE,177,Accepted,5,5,O,,,
31242706,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0068X,,MAIN,ST,W,,,US0031E,L ROGERS WELLS,,SHANE,37.0025016,-85.92716878,1.638,2/15/2023,1215,3,3,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & GRADE,DAYLIGHT,,,44973.33959,FALSE,50,Accepted,5,5,O,,INATTENTION,
31242708,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,,,REYNOLDS,RD,,,,,YMCA,,COMMERCE,37.01367952,-85.93129202,0.481,2/15/2023,804,2,2,0,0,CLEAR,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44973.33964,FALSE,50,Accepted,5,5,O,OTHER,INATTENTION,
31246927,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,KY0090,,HAPPY VALLEY,RD,,,,,,,,37.02943542,-85.94083466,8.167,2/13/2023,1613,3,3,0,1,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,CURVE & GRADE,DAYLIGHT,,,44974.27557,FALSE,2289,Accepted,5,2,A,,INATTENTION,
31246930,0050100,GLASGOW POLICE DEPARTMENT,Accepted,BARREN,US0068X,,MAIN,ST,W,,,,,,,37.00248225,-85.92711375,1.641,2/13/2023,1703,3,3,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,44974.27567,FALSE,2300,Accepted,5,5,O,,INATTENTION,
